,H0_array,GW170817,combined
0,20.0,2.281448499306164e-23,2.281448499306167e-23
1,21.21212121212121,2.1257712005900406e-21,2.125771200590035e-21
2,22.424242424242426,1.3557241142915588e-19,1.3557241142915543e-19
3,23.636363636363637,6.098508647325266e-18,6.098508647325282e-18
4,24.848484848484848,1.979676685606173e-16,1.9796766856061732e-16
5,26.060606060606062,4.742128213901235e-15,4.742128213901238e-15
6,27.272727272727273,8.57031924712947e-14,8.570319247129437e-14
7,28.484848484848484,1.1942245745711502e-12,1.194224574571154e-12
8,29.696969696969695,1.3100884907086118e-11,1.3100884907086095e-11
9,30.90909090909091,1.1540989006172307e-10,1.1540989006172305e-10
10,32.121212121212125,8.317608912701524e-10,8.317608912701534e-10
11,33.333333333333336,4.990069615610308e-09,4.9900696156103004e-09
12,34.54545454545455,2.532527709144059e-08,2.532527709144059e-08
13,35.75757575757576,1.1035300644066745e-07,1.1035300644066732e-07
14,36.96969696969697,4.18518699529951e-07,4.1851869952995126e-07
15,38.18181818181819,1.398834994616784e-06,1.398834994616783e-06
16,39.39393939393939,4.167648951324011e-06,4.167648951324015e-06
17,40.60606060606061,1.1184187933069665e-05,1.1184187933069667e-05
18,41.81818181818182,2.7290877612073093e-05,2.7290877612073062e-05
19,43.03030303030303,6.107561132443287e-05,6.107561132443287e-05
20,44.24242424242424,0.0001263425289053816,0.00012634252890538153
21,45.45454545454545,0.00024330008121885616,0.00024330008121885608
22,46.66666666666667,0.00043897333360957513,0.000438973333609575
23,47.878787878787875,0.0007463937964140647,0.0007463937964140642
24,49.09090909090909,0.0012023346541979322,0.0012023346541979317
25,50.303030303030305,0.0018436935805693456,0.0018436935805693465
26,51.515151515151516,0.0027029777106004358,0.002702977710600432
27,52.72727272727273,0.003803605313802079,0.0038036053138020766
28,53.93939393939394,0.0051558274690594935,0.005155827469059493
29,55.151515151515156,0.006753971820662584,0.006753971820662578
30,56.36363636363637,0.008575458365980277,0.008575458365980278
31,57.57575757575758,0.010581710190154076,0.010581710190154062
32,58.78787878787879,0.012720764458997575,0.01272076445899757
33,60.0,0.014931146721280571,0.014931146721280575
34,61.21212121212121,0.0171464404234113,0.017146440423411298
35,62.42424242424242,0.019299966635262494,0.019299966635262504
36,63.63636363636364,0.021329065086204614,0.021329065086204635
37,64.84848484848484,0.02317860267071806,0.02317860267071805
38,66.06060606060606,0.024803493551422383,0.024803493551422404
39,67.27272727272728,0.026170165887073805,0.0261701658870738
40,68.48484848484848,0.027257033845400097,0.027257033845400076
41,69.69696969696969,0.028054120087978158,0.02805412008797816
42,70.9090909090909,0.028562022253700723,0.028562022253700727
43,72.12121212121212,0.02879043186079109,0.0287904318607911
44,73.33333333333334,0.028756403480096265,0.028756403480096247
45,74.54545454545455,0.02848254476218458,0.02848254476218458
46,75.75757575757575,0.027995262010350935,0.027995262010350925
47,76.96969696969697,0.027323157859628702,0.02732315785962867
48,78.18181818181819,0.02649564197074096,0.026495641970740964
49,79.3939393939394,0.0255417849681151,0.0255417849681151
50,80.60606060606061,0.02448942155193391,0.02448942155193392
51,81.81818181818181,0.023364491575915292,0.02336449157591528
52,83.03030303030303,0.02219059514637961,0.022190595146379617
53,84.24242424242425,0.02098873257570366,0.02098873257570367
